rxn02562	Flavone and flavonol biosynthesis
rxn02565	Isoquinoline alkaloid biosynthesis
rxn02564	Flavonoid biosynthesis
rxn02566	Isoquinoline alkaloid biosynthesis
rxn02569	Selenocompound metabolism
rxn02568	Phenylpropanoid biosynthesis
rxn15749	Phenylalanine, tyrosine and tryptophan biosynthesis
rxn15748	Phenylalanine, tyrosine and tryptophan biosynthesis
rxn14362	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn14364	Phosphonate and phosphinate metabolism
rxn14366	Polyketide sugar unit biosynthesis
rxn14367	Primary bile acid biosynthesis
rxn16218	Pantothenate and CoA biosynthesis
rxn16216	Riboflavin metabolism
rxn16217	Pantothenate and CoA biosynthesis
rxn16214	Selenocompound metabolism
rxn16215	Riboflavin metabolism
rxn16212	Selenocompound metabolism
rxn16213	Selenocompound metabolism
rxn16210	Selenocompound metabolism
rxn16211	Selenocompound metabolism
rxn11846	Drug metabolism - cytochrome P450
rxn11847	Drug metabolism - cytochrome P450
rxn11844	Drug metabolism - cytochrome P450
rxn11845	Drug metabolism - cytochrome P450
rxn11842	Drug metabolism - cytochrome P450
rxn11843	Drug metabolism - cytochrome P450
rxn11840	Drug metabolism - cytochrome P450
rxn11841	Drug metabolism - cytochrome P450
rxn11848	Drug metabolism - cytochrome P450
rxn11849	Drug metabolism - cytochrome P450
rxn01142	Glycine, serine and threonine metabolism|Arginine and proline metabolism
rxn01143	Pyrimidine metabolism
rxn01140	Arginine and proline metabolism
rxn01146	Pyrimidine metabolism
rxn01145	Pyrimidine metabolism
rxn00545	Glycolysis / Gluconeogenesis|Pentose phosphate pathway|Fructose and mannose metabolism|Carbon metabolism|Biosynthesis of amino acids
rxn00544	Glycolysis / Gluconeogenesis
rxn00547	Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism
rxn00230	Pyruvate metabolism
rxn00541	Glycine, serine and threonine metabolism|Biosynthesis of amino acids
rxn00236	Purine metabolism
rxn00543	Glycolysis / Gluconeogenesis
rxn00542	Pyruvate metabolism
rxn00239	Purine metabolism
rxn16170	Biosynthesis of type II polyketide products
rxn00549	Glycolysis / Gluconeogenesis|Pentose phosphate pathway|Fructose and mannose metabolism|Carbon metabolism
rxn00548	Carbon fixation in photosynthetic organisms
rxn04434	Phenylpropanoid biosynthesis
rxn04437	Phenylpropanoid biosynthesis
rxn04431	Phenylpropanoid biosynthesis
rxn04430	Phenylpropanoid biosynthesis
rxn04433	Phenylpropanoid biosynthesis
rxn04432	Phenylpropanoid biosynthesis
rxn04439	Biosynthesis of ansamycins
rxn04438	Phenylpropanoid biosynthesis
rxn06691	Propanoate metabolism|Carbon metabolism
rxn06696	Methane metabolism|Carbon metabolism
rxn13998	Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn13999	Amino sugar and nucleotide sugar metabolism
rxn13993	Isoquinoline alkaloid biosynthesis
rxn13996	Peptidoglycan biosynthesis
rxn13995	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn11598	Lysine degradation
rxn11595	Aminoacyl-tRNA biosynthesis
rxn11596	Histidine metabolism
rxn11597	Histidine metabolism
rxn11592	Nicotinate and nicotinamide metabolism
rxn11593	Porphyrin and chlorophyll metabolism
rxn08094	Carbon metabolism
rxn05344	Fatty acid biosynthesis|Fatty acid metabolism
rxn05345	Fatty acid biosynthesis|Fatty acid metabolism
rxn05346	Fatty acid biosynthesis|Fatty acid metabolism
rxn05347	Fatty acid biosynthesis|Fatty acid metabolism
rxn05340	Fatty acid biosynthesis|Fatty acid metabolism
rxn05341	Fatty acid biosynthesis|Fatty acid metabolism
rxn05342	Fatty acid biosynthesis|Fatty acid metabolism
rxn05343	Fatty acid biosynthesis|Fatty acid metabolism
rxn05348	Fatty acid biosynthesis|Fatty acid metabolism
rxn05349	Fatty acid biosynthesis|Fatty acid metabolism
rxn07278	Brassinosteroid biosynthesis
rxn07279	Brassinosteroid biosynthesis
rxn07272	Brassinosteroid biosynthesis
rxn07273	Brassinosteroid biosynthesis
rxn07270	Glycine, serine and threonine metabolism
rxn07271	Brassinosteroid biosynthesis
rxn07276	Phenylpropanoid biosynthesis
rxn07277	Brassinosteroid biosynthesis
rxn07274	Brassinosteroid biosynthesis
rxn07275	Brassinosteroid biosynthesis
rxn16458	Sesquiterpenoid and triterpenoid biosynthesis
rxn16450	Sesquiterpenoid and triterpenoid biosynthesis
rxn16456	Sesquiterpenoid and triterpenoid biosynthesis
rxn16029	Polycyclic aromatic hydrocarbon degradation
rxn16028	Polycyclic aromatic hydrocarbon degradation
rxn03578	Xylene degradation|Degradation of aromatic compounds
rxn03575	Dioxin degradation|Degradation of aromatic compounds
rxn03574	Dioxin degradation|Degradation of aromatic compounds
rxn03577	Aminobenzoate degradation
rxn03576	Dioxin degradation|Degradation of aromatic compounds
rxn03571	Aminobenzoate degradation
rxn03570	DDT degradation
rxn06053	Steroid degradation
rxn06052	Steroid hormone biosynthesis
rxn00840	Purine metabolism
rxn00843	Methane metabolism|Carbon metabolism|Degradation of aromatic compounds
rxn00848	Vitamin B6 metabolism
rxn00849	D-Alanine metabolism
rxn02991	Cyanoamino acid metabolism
rxn02992	Aminobenzoate degradation
rxn02993	Tyrosine metabolism|Isoquinoline alkaloid biosynthesis
rxn02994	Tyrosine metabolism|Betalain biosynthesis
rxn02996	Tyrosine metabolism
rxn02997	Isoquinoline alkaloid biosynthesis
rxn02198	Penicillin and cephalosporin biosynthesis
rxn02190	Pyrimidine metabolism
rxn02192	Arachidonic acid metabolism
rxn02193	Arachidonic acid metabolism
rxn02194	Arachidonic acid metabolism
rxn02196	Penicillin and cephalosporin biosynthesis
rxn04135	Monoterpenoid biosynthesis|Limonene and pinene degradation
rxn04136	Monoterpenoid biosynthesis
rxn02228	Cysteine and methionine metabolism
rxn02229	Cysteine and methionine metabolism
rxn02226	Lysine degradation|Biosynthesis of amino acids
rxn02227	Lysine degradation|Biosynthesis of amino acids
rxn02224	Lysine biosynthesis
rxn02222	Tryptophan metabolism
rxn02223	Tryptophan metabolism
rxn01559	Flavonoid biosynthesis
rxn01558	Flavone and flavonol biosynthesis
rxn15822	Sesquiterpenoid and triterpenoid biosynthesis
rxn15823	Sesquiterpenoid and triterpenoid biosynthesis
rxn15824	Sesquiterpenoid and triterpenoid biosynthesis
rxn15825	Amino sugar and nucleotide sugar metabolism
rxn15826	Phosphonate and phosphinate metabolism
rxn15827	Phosphonate and phosphinate metabolism
rxn01551	Histidine metabolism
rxn01550	Histidine metabolism
rxn01554	Histidine metabolism
rxn01557	Flavone and flavonol biosynthesis
rxn01556	Flavone and flavonol biosynthesis
rxn01087	Sphingolipid metabolism
rxn01085	Sphingolipid metabolism
rxn01081	Ascorbate and aldarate metabolism
rxn01080	Pentose and glucuronate interconversions
rxn01089	Sphingolipid metabolism
rxn01088	Sphingolipid metabolism
rxn07867	Zeatin biosynthesis
rxn07866	Zeatin biosynthesis
rxn07865	Zeatin biosynthesis
rxn07864	Zeatin biosynthesis
rxn07863	Zeatin biosynthesis
rxn07862	Zeatin biosynthesis
rxn07861	Zeatin biosynthesis
rxn07860	Zeatin biosynthesis
rxn07869	Zeatin biosynthesis
rxn07868	Zeatin biosynthesis
rxn01338	Steroid hormone biosynthesis|Steroid degradation
rxn01889	Phenylpropanoid biosynthesis
rxn01888	Phenylpropanoid biosynthesis
rxn01887	Phenylpropanoid biosynthesis
rxn01334	Carbon fixation in photosynthetic organisms|Carbon metabolism
rxn01337	Steroid hormone biosynthesis
rxn01336	Steroid hormone biosynthesis|Steroid degradation
rxn01331	Vitamin B6 metabolism
rxn01882	Arachidonic acid metabolism
rxn01333	Pentose phosphate pathway|Carbon metabolism|Biosynthesis of amino acids
rxn01332	Phenylalanine, tyrosine and tryptophan biosynthesis|Biosynthesis of amino acids
rxn16706	Diterpenoid biosynthesis
rxn14199	Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn14198	Peptidoglycan biosynthesis
rxn14193	Primary bile acid biosynthesis
rxn14192	Isoflavonoid biosynthesis
rxn14191	Amino sugar and nucleotide sugar metabolism
rxn14197	Fatty acid degradation
rxn14196	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn14195	Ascorbate and aldarate metabolism
rxn14194	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn16702	Diterpenoid biosynthesis
rxn00688	One carbon pool by folate
rxn00689	Folate biosynthesis
rxn00682	Glyoxylate and dicarboxylate metabolism|C5-Branched dibasic acid metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn00680	C5-Branched dibasic acid metabolism
rxn00686	One carbon pool by folate|Folate biosynthesis
rxn00684	One carbon pool by folate|Folate biosynthesis
rxn04598	Phenylalanine metabolism|Degradation of aromatic compounds
rxn04599	Phenylalanine metabolism|Degradation of aromatic compounds
rxn04592	Novobiocin biosynthesis
rxn04593	Novobiocin biosynthesis
rxn04590	Novobiocin biosynthesis
rxn04596	Phenylalanine metabolism|Degradation of aromatic compounds
rxn04597	Phenylalanine metabolism|Degradation of aromatic compounds
rxn04595	Phenylalanine metabolism|Degradation of aromatic compounds
rxn06730	Ether lipid metabolism
rxn06735	Glycosphingolipid biosynthesis - ganglio series
rxn06736	Glycosphingolipid biosynthesis - ganglio series
rxn06737	Glycosphingolipid biosynthesis - ganglio series
rxn03012	Lysine biosynthesis|Biosynthesis of amino acids
rxn03016	Phenylpropanoid biosynthesis|Flavonoid biosynthesis|Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn16591	Sesquiterpenoid and triterpenoid biosynthesis
rxn16594	Carotenoid biosynthesis
rxn16845	Methane metabolism|Carbon metabolism
rxn16844	Methane metabolism|Carbon metabolism
rxn16843	Sulfur metabolism
rxn16841	Starch and sucrose metabolism
rxn00069	Alanine, aspartate and glutamate metabolism|Nitrogen metabolism
rxn00065	Purine metabolism
rxn00062	Purine metabolism
rxn00063	Purine metabolism
rxn00060	Porphyrin and chlorophyll metabolism
rxn16072	Polycyclic aromatic hydrocarbon degradation
rxn07485	Chlorocyclohexane and chlorobenzene degradation
rxn07484	Chlorocyclohexane and chlorobenzene degradation
rxn07487	Ascorbate and aldarate metabolism|Amino sugar and nucleotide sugar metabolism
rxn07486	Ascorbate and aldarate metabolism
rxn07481	Toluene degradation|Degradation of aromatic compounds
rxn07480	Toluene degradation|Degradation of aromatic compounds
rxn07483	Aminobenzoate degradation
rxn07482	Toluene degradation|Degradation of aromatic compounds
rxn07489	Ascorbate and aldarate metabolism
rxn07488	Ascorbate and aldarate metabolism
rxn03904	Peptidoglycan biosynthesis
rxn03906	Polycyclic aromatic hydrocarbon degradation|Degradation of aromatic compounds
rxn03907	Terpenoid backbone biosynthesis
rxn03900	Peptidoglycan biosynthesis
rxn03901	Peptidoglycan biosynthesis
rxn03903	Peptidoglycan biosynthesis
rxn03908	Terpenoid backbone biosynthesis
rxn03909	Thiamine metabolism|Terpenoid backbone biosynthesis
rxn02762	Pyrimidine metabolism
rxn02761	Purine metabolism
rxn02760	Starch and sucrose metabolism
rxn02767	Tryptophan metabolism
rxn02766	beta-Alanine metabolism
rxn02764	Fluorobenzoate degradation
rxn02768	Butanoate metabolism
rxn12032	Drug metabolism - cytochrome P450
rxn12033	Drug metabolism - cytochrome P450
rxn12030	Drug metabolism - other enzymes
rxn12031	Drug metabolism - cytochrome P450
rxn12037	Drug metabolism - cytochrome P450
rxn12034	Drug metabolism - cytochrome P450
rxn12035	Drug metabolism - cytochrome P450
rxn12038	Drug metabolism - cytochrome P450
rxn12039	Drug metabolism - cytochrome P450
rxn02507	Phenylalanine, tyrosine and tryptophan biosynthesis|Biosynthesis of amino acids
rxn02504	Folate biosynthesis
rxn02503	Folate biosynthesis
rxn02502	Streptomycin biosynthesis
rxn02509	Ubiquinone and other terpenoid-quinone biosynthesis
rxn02508	Phenylalanine, tyrosine and tryptophan biosynthesis|Biosynthesis of amino acids
rxn14347	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn14344	Primary bile acid biosynthesis
rxn14345	Glycerophospholipid metabolism
rxn14342	Amino sugar and nucleotide sugar metabolism
rxn14340	Porphyrin and chlorophyll metabolism
rxn14349	Propanoate metabolism
rxn16274	Metabolism of xenobiotics by cytochrome P450
rxn16275	Metabolism of xenobiotics by cytochrome P450
rxn16276	Metabolism of xenobiotics by cytochrome P450
rxn16277	Metabolism of xenobiotics by cytochrome P450
rxn16270	Metabolism of xenobiotics by cytochrome P450
rxn16271	Metabolism of xenobiotics by cytochrome P450
rxn16272	Metabolism of xenobiotics by cytochrome P450
rxn16273	Metabolism of xenobiotics by cytochrome P450
rxn16278	Metabolism of xenobiotics by cytochrome P450
rxn16279	Metabolism of xenobiotics by cytochrome P450
rxn06501	Isoquinoline alkaloid biosynthesis
rxn06507	Steroid hormone biosynthesis
rxn06505	Steroid hormone biosynthesis
rxn06132	Steroid hormone biosynthesis
rxn11828	Drug metabolism - cytochrome P450
rxn11829	Drug metabolism - cytochrome P450
rxn11824	Drug metabolism - cytochrome P450
rxn11825	Drug metabolism - cytochrome P450
rxn11826	Drug metabolism - cytochrome P450
rxn11827	Drug metabolism - cytochrome P450
rxn11820	Drug metabolism - cytochrome P450
rxn11821	Drug metabolism - cytochrome P450
rxn11822	Drug metabolism - cytochrome P450
rxn06131	Steroid hormone biosynthesis
rxn13970	Betalain biosynthesis
rxn13971	Porphyrin and chlorophyll metabolism
rxn13972	Amino sugar and nucleotide sugar metabolism
rxn13973	Porphyrin and chlorophyll metabolism
rxn13974	Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Pyruvate metabolism|Butanoate metabolism|Methane metabolism|Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn13975	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn13977	Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism
rxn13978	Phenylpropanoid biosynthesis
rxn13979	Phosphonate and phosphinate metabolism
rxn00211	Pentose and glucuronate interconversions|Ascorbate and aldarate metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism
rxn00210	D-Glutamine and D-glutamate metabolism
rxn00213	Pentose and glucuronate interconversions|Galactose metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism
rxn00212	Pyrimidine metabolism|Starch and sucrose metabolism
rxn00215	Amino sugar and nucleotide sugar metabolism
rxn00214	Galactose metabolism|Amino sugar and nucleotide sugar metabolism
rxn00216	Glycolysis / Gluconeogenesis|Galactose metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism|Carbon metabolism
rxn07290	Brassinosteroid biosynthesis
rxn07291	Thiamine metabolism
rxn07292	Thiamine metabolism
rxn07293	Thiamine metabolism
rxn07295	Thiamine metabolism
rxn07298	Brassinosteroid biosynthesis
rxn07299	Brassinosteroid biosynthesis
rxn16479	Anthocyanin biosynthesis
rxn16477	Terpenoid backbone biosynthesis
rxn16471	Sesquiterpenoid and triterpenoid biosynthesis
rxn02305	Thiamine metabolism
rxn04019	Monoterpenoid biosynthesis
rxn04018	Monoterpenoid biosynthesis
rxn04012	alpha-Linolenic acid metabolism
rxn03593	Toluene degradation|Degradation of aromatic compounds
rxn03592	Aminobenzoate degradation
rxn03591	Aminobenzoate degradation
rxn03590	Aminobenzoate degradation
rxn03597	Chloroalkane and chloroalkene degradation
rxn03596	Chloroalkane and chloroalkene degradation
rxn03595	Caprolactam degradation|Degradation of aromatic compounds
rxn03594	Xylene degradation|Degradation of aromatic compounds
rxn16047	Polycyclic aromatic hydrocarbon degradation
rxn16046	Polycyclic aromatic hydrocarbon degradation
rxn03599	Chlorocyclohexane and chlorobenzene degradation|Chloroalkane and chloroalkene degradation
rxn03598	Chloroalkane and chloroalkene degradation
rxn16043	Polycyclic aromatic hydrocarbon degradation
rxn16042	Polycyclic aromatic hydrocarbon degradation
rxn16041	Polycyclic aromatic hydrocarbon degradation
rxn16040	Polycyclic aromatic hydrocarbon degradation
rxn00866	Histidine metabolism
rxn00867	Histidine metabolism
rxn00864	Histidine metabolism|beta-Alanine metabolism
rxn00865	Histidine metabolism|beta-Alanine metabolism
rxn00862	Histidine metabolism
rxn00863	Histidine metabolism
rxn00860	Histidine metabolism
rxn00868	Lysine degradation|Butanoate metabolism|Carbon metabolism
rxn00869	Butanoate metabolism
rxn15467	Valine, leucine and isoleucine biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn00536	Glycolysis / Gluconeogenesis
rxn00537	Phosphonate and phosphinate metabolism
rxn13400	Ubiquinone and other terpenoid-quinone biosynthesis
rxn00538	Glycerophospholipid metabolism
rxn02244	Tryptophan metabolism
rxn02246	Cysteine and methionine metabolism|Biosynthesis of amino acids
rxn02247	Zeatin biosynthesis
rxn02241	Flavonoid biosynthesis
rxn02242	Glyoxylate and dicarboxylate metabolism
rxn02243	Glyoxylate and dicarboxylate metabolism
rxn15804	Betalain biosynthesis
rxn15805	Betalain biosynthesis
rxn15800	Stilbenoid, diarylheptanoid and gingerol biosynthesis
rxn15801	Betalain biosynthesis
rxn01537	Thiamine metabolism
rxn01533	Retinol metabolism
rxn01531	Retinol metabolism
rxn01530	Retinol metabolism
rxn07849	Methane metabolism|Carbon metabolism
rxn07848	Methane metabolism|Carbon metabolism
rxn07845	Ascorbate and aldarate metabolism
rxn07847	Methane metabolism|Carbon metabolism
rxn07841	Zeatin biosynthesis
rxn07840	Glycine, serine and threonine metabolism
rxn07842	Zeatin biosynthesis
rxn11983	Sulfur metabolism
rxn11982	Steroid hormone biosynthesis
rxn05135	Benzoxazinoid biosynthesis
rxn06628	Folate biosynthesis
rxn00660	beta-Alanine metabolism
rxn00661	beta-Alanine metabolism
rxn00668	Carbon fixation pathways in prokaryotes|Carbon metabolism
rxn00669	Propanoate metabolism
rxn04571	Tropane, piperidine and pyridine alkaloid biosynthesis
rxn04574	Tropane, piperidine and pyridine alkaloid biosynthesis
rxn16559	Sesquiterpenoid and triterpenoid biosynthesis
rxn04578	Novobiocin biosynthesis
rxn04579	Novobiocin biosynthesis
rxn06718	Peptidoglycan biosynthesis
rxn06716	Inositol phosphate metabolism
rxn06710	Terpenoid backbone biosynthesis
rxn06711	Chlorocyclohexane and chlorobenzene degradation
rxn16049	Tetracycline biosynthesis|Biosynthesis of type II polyketide backbone
rxn16048	Pentose and glucuronate interconversions
rxn00004	Benzoate degradation|C5-Branched dibasic acid metabolism
rxn00006	Glyoxylate and dicarboxylate metabolism
rxn00007	Starch and sucrose metabolism
rxn00002	Arginine and proline metabolism|Atrazine degradation
rxn00003	Valine, leucine and isoleucine biosynthesis|Butanoate metabolism|C5-Branched dibasic acid metabolism|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn16045	Polycyclic aromatic hydrocarbon degradation
rxn16044	Polycyclic aromatic hydrocarbon degradation
rxn07156	Novobiocin biosynthesis
rxn07155	Novobiocin biosynthesis
rxn07154	Novobiocin biosynthesis
rxn11872	Drug metabolism - cytochrome P450
rxn07152	Novobiocin biosynthesis
rxn07151	Novobiocin biosynthesis
rxn07402	Carotenoid biosynthesis
rxn02749	Valine, leucine and isoleucine biosynthesis|C5-Branched dibasic acid metabolism|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn02743	Tryptophan metabolism
rxn02745	Chlorocyclohexane and chlorobenzene degradation
rxn02744	Tryptophan metabolism
rxn02747	Chlorocyclohexane and chlorobenzene degradation
rxn02746	Benzoate degradation
rxn15251	Starch and sucrose metabolism
rxn15250	Glycolysis / Gluconeogenesis|Galactose metabolism|Starch and sucrose metabolism
rxn00758	Glycerophospholipid metabolism
rxn03928	Polycyclic aromatic hydrocarbon degradation
rxn03929	Polycyclic aromatic hydrocarbon degradation
rxn03299	Steroid hormone biosynthesis
rxn03294	Primary bile acid biosynthesis
rxn03295	Primary bile acid biosynthesis
rxn03296	Primary bile acid biosynthesis
rxn03297	Primary bile acid biosynthesis
rxn03290	Primary bile acid biosynthesis
rxn03927	Polycyclic aromatic hydrocarbon degradation
rxn03292	Primary bile acid biosynthesis
rxn03293	Primary bile acid biosynthesis
rxn02529	Nitrogen metabolism
rxn02528	Butanoate metabolism
rxn02525	Cyanoamino acid metabolism
rxn02527	Butanoate metabolism
rxn02526	Chlorocyclohexane and chlorobenzene degradation|Benzoate degradation|Degradation of aromatic compounds
rxn02521	Purine metabolism
rxn02523	Nicotinate and nicotinamide metabolism
rxn02522	Pyrimidine metabolism
rxn15788	Monoterpenoid biosynthesis
rxn15781	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15780	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15783	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15782	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15785	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15784	Ubiquinone and other terpenoid-quinone biosynthesis
rxn15787	Monoterpenoid biosynthesis
rxn15786	Ubiquinone and other terpenoid-quinone biosynthesis
rxn03439	Lipopolysaccharide biosynthesis
rxn03430	Arachidonic acid metabolism
rxn06152	Amino sugar and nucleotide sugar metabolism
rxn03433	Valine, leucine and isoleucine degradation
rxn03435	Valine, leucine and isoleucine biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn06156	Pentose and glucuronate interconversions
rxn03437	Valine, leucine and isoleucine biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn16789	Glycerophospholipid metabolism
rxn14328	Polyketide sugar unit biosynthesis
rxn14329	Starch and sucrose metabolism
rxn14324	Biosynthesis of 12-, 14- and 16-membered macrolides
rxn14327	Steroid hormone biosynthesis
rxn14321	Clavulanic acid biosynthesis
rxn14322	Steroid hormone biosynthesis
rxn04800	Biosynthesis of ansamycins
rxn04801	Biosynthesis of ansamycins
rxn04802	Biosynthesis of ansamycins
rxn04803	Biosynthesis of ansamycins
rxn04804	Biosynthesis of ansamycins
rxn04805	Biosynthesis of ansamycins
rxn04806	Biosynthesis of ansamycins
rxn04807	Metabolism of xenobiotics by cytochrome P450
rxn04808	Metabolism of xenobiotics by cytochrome P450
rxn04809	Metabolism of xenobiotics by cytochrome P450
rxn16258	Metabolism of xenobiotics by cytochrome P450
rxn16252	Metabolism of xenobiotics by cytochrome P450
rxn16253	Metabolism of xenobiotics by cytochrome P450
rxn16250	Metabolism of xenobiotics by cytochrome P450
rxn16251	Metabolism of xenobiotics by cytochrome P450
rxn16256	Fatty acid elongation
rxn16257	Metabolism of xenobiotics by cytochrome P450
rxn16254	Metabolism of xenobiotics by cytochrome P450
rxn16255	Metabolism of xenobiotics by cytochrome P450
rxn06527	Glutathione metabolism
rxn11802	Drug metabolism - cytochrome P450
rxn11803	Drug metabolism - cytochrome P450
rxn11800	Drug metabolism - cytochrome P450
rxn11801	Biosynthesis of unsaturated fatty acids
rxn11806	Drug metabolism - cytochrome P450
rxn11807	Drug metabolism - cytochrome P450
rxn11804	Drug metabolism - cytochrome P450
rxn11805	Drug metabolism - cytochrome P450
rxn11808	Drug metabolism - cytochrome P450
rxn11809	Drug metabolism - cytochrome P450
rxn01279	Pentose phosphate pathway
rxn01270	Phenylalanine, tyrosine and tryptophan biosynthesis|Biosynthesis of amino acids
rxn01271	Riboflavin metabolism
rxn01273	Pyruvate metabolism
rxn01274	Pyruvate metabolism
rxn01275	Pentose phosphate pathway|Carbon metabolism
rxn01277	Pentose phosphate pathway
rxn13954	Starch and sucrose metabolism
rxn13952	Isoquinoline alkaloid biosynthesis
rxn13953	Primary bile acid biosynthesis
rxn13951	Arachidonic acid metabolism
rxn00279	Alanine, aspartate and glutamate metabolism|Biosynthesis of amino acids
rxn00278	Alanine, aspartate and glutamate metabolism|Taurine and hypotaurine metabolism
rxn00275	Glycine, serine and threonine metabolism|Glyoxylate and dicarboxylate metabolism
rxn00274	Glycine, serine and threonine metabolism
rxn00272	Alanine, aspartate and glutamate metabolism
rxn00270	Glycine, serine and threonine metabolism
rxn07720	Anthocyanin biosynthesis
rxn07721	Anthocyanin biosynthesis
rxn07722	Anthocyanin biosynthesis
rxn07723	Biosynthesis of unsaturated fatty acids|Fatty acid metabolism
rxn07724	Biosynthesis of unsaturated fatty acids|Fatty acid metabolism
rxn07725	Biosynthesis of unsaturated fatty acids|Fatty acid metabolism
rxn07726	Biosynthesis of unsaturated fatty acids|Fatty acid metabolism
rxn07727	Biosynthesis of unsaturated fatty acids|Fatty acid metabolism
rxn07728	Anthocyanin biosynthesis
rxn07729	Caffeine metabolism
rxn16005	Chloroalkane and chloroalkene degradation
rxn00499	Glycolysis / Gluconeogenesis|Pyruvate metabolism
rxn00498	Steroid biosynthesis|Carotenoid biosynthesis|Sesquiterpenoid and triterpenoid biosynthesis
rxn00493	Phenylalanine metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis|Tropane, piperidine and pyridine alkaloid biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn00492	Phenylalanine metabolism
rxn00491	Phenylalanine metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis|Tropane, piperidine and pyridine alkaloid biosynthesis
rxn00490	Phenylalanine, tyrosine and tryptophan biosynthesis
rxn00497	Phenylalanine metabolism
rxn16419	Sesquiterpenoid and triterpenoid biosynthesis
rxn00495	Phenylalanine metabolism|Phenylpropanoid biosynthesis
rxn04389	Anthocyanin biosynthesis
rxn04388	Flavonoid biosynthesis
rxn04383	Sphingolipid metabolism
rxn04382	Sphingolipid metabolism
rxn04381	Sphingolipid metabolism
rxn04387	Flavonoid biosynthesis
rxn04386	Porphyrin and chlorophyll metabolism
rxn04385	Porphyrin and chlorophyll metabolism
rxn04384	Porphyrin and chlorophyll metabolism
rxn03603	Xylene degradation|Degradation of aromatic compounds
rxn03602	Xylene degradation|Degradation of aromatic compounds
rxn03601	Xylene degradation|Degradation of aromatic compounds
rxn03600	Xylene degradation|Degradation of aromatic compounds
rxn03607	Xylene degradation|Degradation of aromatic compounds
rxn03606	Toluene degradation
rxn03605	Xylene degradation|Degradation of aromatic compounds
rxn03604	Xylene degradation|Degradation of aromatic compounds
rxn04033	Aminobenzoate degradation
rxn04034	Limonene and pinene degradation
rxn04037	Fructose and mannose metabolism
rxn04036	Methane metabolism
rxn06098	Glycerophospholipid metabolism
rxn06091	Glycerophospholipid metabolism
rxn06090	Glycerophospholipid metabolism
rxn06093	Starch and sucrose metabolism
rxn06092	Glycerophospholipid metabolism
rxn06095	Starch and sucrose metabolism
rxn06094	Starch and sucrose metabolism
rxn06097	Starch and sucrose metabolism
rxn06096	Starch and sucrose metabolism
rxn16065	Polycyclic aromatic hydrocarbon degradation
rxn16064	Polycyclic aromatic hydrocarbon degradation
rxn16067	Polycyclic aromatic hydrocarbon degradation
rxn16066	Polycyclic aromatic hydrocarbon degradation
rxn00808	Galactose metabolism|Amino sugar and nucleotide sugar metabolism
rxn16060	Tetracycline biosynthesis|Biosynthesis of type II polyketide products
rxn16063	Toluene degradation|Degradation of aromatic compounds
rxn16062	Tetracycline biosynthesis|Biosynthesis of type II polyketide products
rxn00804	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis
rxn00806	Valine, leucine and isoleucine degradation|Valine, leucine and isoleucine biosynthesis|Glucosinolate biosynthesis|2-Oxocarboxylic acid metabolism|Biosynthesis of amino acids
rxn00807	Valine, leucine and isoleucine degradation
rxn00800	Purine metabolism|Alanine, aspartate and glutamate metabolism
rxn00801	Tyrosine metabolism
rxn00802	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|Biosynthesis of amino acids
rxn00803	Butanoate metabolism|Nicotinate and nicotinamide metabolism
rxn01799	Pyrimidine metabolism
rxn05957	Cysteine and methionine metabolism|Sulfur metabolism
rxn05818	Pyrimidine metabolism
rxn05819	Pyrimidine metabolism
